hour_beginning	pedestrians	to_manhattan	to_brooklyn	weather_summary	temperature	precipitation	events
10/19/2017 23:00	103	58	45	clear-night	62	0	
10/20/2017 0:00	30	14	16	clear-night	59	0	
10/20/2017 1:00	23	12	11	clear-night	59	0	
10/20/2017 2:00	10	8	2	clear-night	58	0	
10/20/2017 3:00	5	4	1	clear-night	57	0	
10/20/2017 4:00	6	2	4	clear-night	57	0	
10/20/2017 5:00	26	13	13	clear-night	55	0	
10/20/2017 6:00	135	79	56	clear-night	55	0	
10/20/2017 7:00	277	140	137	clear-night	54	0	
10/20/2017 8:00	360	143	217	clear-day	56	0	
10/20/2017 9:00	665	351	314	clear-day	60	0	
10/20/2017 10:00	1412	892	520	clear-day	63	0	
10/20/2017 11:00	1994	1023	971	clear-day	66	0	
10/20/2017 12:00	2098	1012	1086	clear-day	69	0	
10/20/2017 13:00	2245	1176	1069	clear-day	71	0	
10/20/2017 14:00	2102	1066	1036	clear-day	72	0	
10/20/2017 15:00	2140	1102	1038	clear-day	73	0	
10/20/2017 16:00	2213	1207	1006	clear-day	73	0	
10/20/2017 17:00	2290	1374	916	clear-day	72	0	
10/20/2017 18:00	1409	731	678	clear-day	70	0	
10/20/2017 19:00	567	218	349	clear-night	67	0	
10/20/2017 20:00	361	160	201	clear-night	65	0	
10/20/2017 21:00	279	145	134	clear-night	63	0	
10/20/2017 22:00	201	96	105	clear-night	61	0	
10/20/2017 23:00	180	73	107	clear-night	60	0	
10/21/2017 0:00	84	48	36	clear-night	59	0	
10/21/2017 1:00	29	16	13	clear-night	57	0	
10/21/2017 2:00	19	9	10	clear-night	55	0	
10/21/2017 3:00	16	8	8	clear-night	53	0	
10/21/2017 4:00	14	9	5	clear-night	53	0	
10/21/2017 5:00	21	16	5	clear-night	53	0	
10/21/2017 6:00	87	58	29	clear-night	52	0	
10/21/2017 7:00	287	147	140	clear-night	52	0	
10/21/2017 8:00	382	189	193	clear-day	53	0	
10/21/2017 9:00	945	568	377	clear-day	58	0	
10/21/2017 10:00	1639	1008	631	clear-day	63	0	
10/21/2017 11:00	2464	1519	945	clear-day	67	0	
10/21/2017 12:00	3022	1533	1489	clear-day	72	0	
10/21/2017 13:00	3209	1666	1543	clear-day	76	0	
10/21/2017 14:00	3587	1899	1688	clear-day	77	0	
10/21/2017 15:00	3600	1858	1742	clear-day	77	0	
10/21/2017 16:00	3558	1763	1795	clear-day	75	0	
10/21/2017 17:00	3609	1805	1804	clear-day	73	0	
10/21/2017 18:00	1828	793	1035	clear-day	69	0	
10/21/2017 19:00	849	325	524	clear-night	66	0	
10/21/2017 20:00	514	245	269	clear-night	61	0	
10/21/2017 21:00	406	170	236	clear-night	61	0	
10/21/2017 22:00	244	111	133	clear-night	61	0	
10/21/2017 23:00	201	115	86	clear-night	60	0	
10/22/2017 0:00	147	85	62	clear-night	58	0	
10/22/2017 1:00	74	29	45	clear-night	57	0	
10/22/2017 2:00	20	15	5	clear-night	57	0	
10/22/2017 3:00	25	16	9	clear-night	56	0	
10/22/2017 4:00	2	1	1	clear-night	55	0	
10/22/2017 5:00	13	8	5	clear-night	55	0	
10/22/2017 6:00	57	40	17	clear-night	54	0	
10/22/2017 7:00	213	133	80	clear-night	54	0	
10/22/2017 8:00	387	214	173	clear-day	54	0	
10/22/2017 9:00	999	630	369	clear-day	56	0	
10/22/2017 10:00	2355	1392	963	clear-day	59	0	
10/22/2017 11:00	2679	1516	1163	clear-day	62	0	
10/22/2017 12:00	2907	1560	1347	clear-day	63	0	
10/22/2017 13:00	3229	1724	1505	clear-day	65	0	
10/22/2017 14:00	3093	1510	1583	clear-day	65	0	
10/22/2017 15:00	3046	1596	1450	clear-day	65	0	
10/22/2017 16:00	3066	1457	1609	clear-day	64	0	
10/22/2017 17:00	2763	1378	1385	clear-day	64	0	
10/22/2017 18:00	1536	566	970	clear-day	62	0	
10/22/2017 19:00	739	249	490	clear-night	61	0	
10/22/2017 20:00	402	183	219	clear-night	60	0	
10/22/2017 21:00	278	106	172	clear-night	59	0	
10/22/2017 22:00	148	75	73	clear-night	58	0	
10/22/2017 23:00	105	54	51	clear-night	58	0	
10/23/2017 0:00	49	23	26	clear-night	58	0	
10/23/2017 1:00	16	9	7	clear-night	57	0	
10/23/2017 2:00	19	10	9	clear-night	57	0	
10/23/2017 3:00	7	5	2	partly-cloudy-night	58	0	
10/23/2017 4:00	5	3	2	partly-cloudy-night	59	0	
10/23/2017 5:00	24	14	10	partly-cloudy-night	59	0	
10/23/2017 6:00	83	44	39	partly-cloudy-night	60	0	
10/23/2017 7:00	340	153	187	partly-cloudy-night	60	0	
10/23/2017 8:00	542	201	341	partly-cloudy-day	61	0	
10/23/2017 9:00	766	366	400	partly-cloudy-day	63	0	
10/23/2017 10:00	1224	684	540	partly-cloudy-day	66	0	
10/23/2017 11:00	2125	1104	1021	partly-cloudy-day	70	0	
10/23/2017 12:00	2357	1128	1229	partly-cloudy-day	72	0	
10/23/2017 13:00	2137	1085	1052	clear-day	72	0	
10/23/2017 14:00	2280	1199	1081	partly-cloudy-day	72	0	
10/23/2017 15:00	2391	1187	1204	partly-cloudy-day	71	0	
10/23/2017 16:00	2530	1314	1216	clear-day	71	0	
10/23/2017 17:00	2191	1203	988	partly-cloudy-day	69	0	
10/23/2017 18:00	1075	573	502	partly-cloudy-day	68	0	
10/23/2017 19:00	539	238	301	partly-cloudy-night	68	0	
10/23/2017 20:00	321	181	140	partly-cloudy-night	68	0	
10/23/2017 21:00	216	105	111	partly-cloudy-night	68	0	
10/23/2017 22:00	127	58	69	clear-night	69	0	
10/23/2017 23:00	78	45	33	partly-cloudy-night	68	0	
10/24/2017 0:00	47	24	23	partly-cloudy-night	68	0	
10/24/2017 1:00	16	6	10	partly-cloudy-night	68	0	
10/24/2017 2:00	10	9	1	partly-cloudy-night	68	0	
10/24/2017 3:00	5	2	3	partly-cloudy-night	68	0	
10/24/2017 4:00	4	1	3	partly-cloudy-night	68	0	
10/24/2017 5:00	32	24	8	partly-cloudy-night	69	0	
10/24/2017 6:00	115	62	53	partly-cloudy-night	69	0	
10/24/2017 7:00	274	125	149	partly-cloudy-night	70	0	
10/24/2017 8:00	507	236	271	partly-cloudy-day	69	0	
10/24/2017 9:00	677	378	299	partly-cloudy-day	69	0	
10/24/2017 10:00	1265	674	591	partly-cloudy-day	70	0	
10/24/2017 11:00	1978	994	984	partly-cloudy-day	72	0	
10/24/2017 12:00	1975	785	1190	partly-cloudy-day	73	0	
10/24/2017 13:00	1413	419	994	partly-cloudy-day	71	0	
10/24/2017 14:00	1217	636	581	partly-cloudy-day	70	0	
10/24/2017 15:00	1659	762	897	partly-cloudy-day	70	0	
10/24/2017 16:00	1773	1016	757	partly-cloudy-day	69	0	
10/24/2017 17:00	1237	816	421	partly-cloudy-day	68	0	
10/24/2017 18:00	1396	820	576	partly-cloudy-night	68	0	
10/24/2017 19:00	931	499	432	partly-cloudy-night	68	0	
10/24/2017 20:00	708	424	284	partly-cloudy-night	67	0	
10/24/2017 21:00	153	85	68	partly-cloudy-night	67	0	
10/24/2017 22:00	121	57	64	partly-cloudy-night	67	0	
10/24/2017 23:00	50	14	36	partly-cloudy-night	66	0	
10/25/2017 0:00	23	11	12	partly-cloudy-night	66	0.0019	
10/25/2017 1:00	16	9	7	partly-cloudy-night	65	0.008	
10/25/2017 2:00	10	5	5	partly-cloudy-night	64	0.0007	
10/25/2017 3:00	10	5	5	clear-night	63	0.0006	
10/25/2017 4:00	4	2	2	clear-night	62	0.0004	
10/25/2017 5:00	23	15	8	partly-cloudy-night	60	0.0002	
10/25/2017 6:00	104	66	38	clear-night	59	0.0004	
10/25/2017 7:00	324	170	154	clear-night	57	0.0001	
10/25/2017 8:00	513	181	332	clear-day	56	0.0008	
10/25/2017 9:00	797	367	430	clear-day	57	0.0009	
10/25/2017 10:00	1437	782	655	clear-day	58	0.0002	
10/25/2017 11:00	1987	982	1005	partly-cloudy-day	60	0.0002	
10/25/2017 12:00	2131	1025	1106	partly-cloudy-day	61	0.0013	
10/25/2017 13:00	1971	994	977	partly-cloudy-day	62	0.0024	
10/25/2017 14:00	2277	1149	1128	partly-cloudy-day	64	0	
10/25/2017 15:00	2217	1121	1096	partly-cloudy-day	64	0.0015	
10/25/2017 16:00	2241	1201	1040	partly-cloudy-day	64	0.0008	
10/25/2017 17:00	2271	1355	916	partly-cloudy-day	63	0.0013	
10/25/2017 18:00	1136	557	579	partly-cloudy-night	62	0.0008	
10/25/2017 19:00	455	245	210	partly-cloudy-night	61	0.0008	
10/25/2017 20:00	319	137	182	partly-cloudy-night	60	0	
10/25/2017 21:00	188	90	98	clear-night	59	0.0012	
10/25/2017 22:00	158	96	62	clear-night	59	0	
10/25/2017 23:00	103	46	57	partly-cloudy-night	58	0.0001	
10/26/2017 0:00	42	18	24	partly-cloudy-night	57	0	
10/26/2017 1:00	14	10	4	partly-cloudy-night	56	0	
10/26/2017 2:00	4	2	2	partly-cloudy-night	55	0	
10/26/2017 3:00	5	3	2	partly-cloudy-night	55	0	
10/26/2017 4:00	0	0	0	partly-cloudy-night	54	0	
10/26/2017 5:00	22	12	10	partly-cloudy-night	54	0	
10/26/2017 6:00	76	50	26	partly-cloudy-night	53	0	
10/26/2017 7:00	341	231	110	clear-night	52	0	
10/26/2017 8:00	508	208	300	partly-cloudy-day	52	0	
10/26/2017 9:00	661	338	323	partly-cloudy-day	53	0	
10/26/2017 10:00	1258	716	542	partly-cloudy-day	54	0	
10/26/2017 11:00	1795	937	858	partly-cloudy-day	55	0.0004	
10/26/2017 12:00	1871	911	960	partly-cloudy-day	55	0.0015	
10/26/2017 13:00	1661	699	962	partly-cloudy-day	55	0.0014	
10/26/2017 14:00	1791	814	977	partly-cloudy-day	55	0.0009	
10/26/2017 15:00	1520	757	763	partly-cloudy-day	56	0.0004	
10/26/2017 16:00	1483	764	719	partly-cloudy-day	55	0.0024	
10/26/2017 17:00	1447	777	670	partly-cloudy-day	55	0.0033	
10/26/2017 18:00	756	379	377	partly-cloudy-night	55	0.0003	
10/26/2017 19:00	357	179	178	clear-night	55	0	
10/26/2017 20:00	212	102	110	clear-night	53	0	
10/26/2017 21:00	159	88	71	clear-night	52	0.0001	
10/26/2017 22:00	109	69	40	clear-night	51	0	
10/26/2017 23:00	64	38	26	clear-night	50	0	
10/27/2017 0:00	26	15	11	clear-night	48	0.0001	
10/27/2017 1:00	17	11	6	clear-night	47	0	
10/27/2017 2:00	5	5	0	clear-night	46	0	
10/27/2017 3:00	13	8	5	clear-night	46	0	
10/27/2017 4:00	4	3	1	clear-night	42	0.0001	
10/27/2017 5:00	22	13	9	clear-night	45	0	
10/27/2017 6:00	91	54	37	clear-night	44	0	
10/27/2017 7:00	260	122	138	clear-night	44	0	
10/27/2017 8:00	347	145	202	clear-day	44	0	
10/27/2017 9:00	670	380	290	clear-day	47	0.0009	
10/27/2017 10:00	1650	994	656	clear-day	51	0	
10/27/2017 11:00	2150	1126	1024	clear-day	55	0	
10/27/2017 12:00	2603	1268	1335	clear-day	58	0	
10/27/2017 13:00	2753	1372	1381	clear-day	60	0	
10/27/2017 14:00	2743	1429	1314	clear-day	61	0.0006	
10/27/2017 15:00	2679	1281	1398	clear-day	62	0.0008	
10/27/2017 16:00	2571	1285	1286	clear-day	62	0	
10/27/2017 17:00	2672	1468	1204	clear-day	61	0.0004	
10/27/2017 18:00	1457	621	836	clear-night	59	0.0015	
10/27/2017 19:00	570	198	372	clear-night	56	0	
10/27/2017 20:00	326	155	171	clear-night	55	0	
10/27/2017 21:00	225	99	126	clear-night	54	0	
10/27/2017 22:00	193	89	104	clear-night	53	0	
10/27/2017 23:00	139	76	63	clear-night	52	0	
10/28/2017 0:00	78	36	42	clear-night	52	0	
10/28/2017 1:00	23	14	9	clear-night	51	0	
10/28/2017 2:00	14	8	6	clear-night	50	0	
10/28/2017 3:00	3	0	3	clear-night	49	0	
10/28/2017 4:00	6	4	2	clear-night	48	0	
10/28/2017 5:00	12	7	5	clear-night	48	0	
10/28/2017 6:00	49	37	12	clear-night	48	0	
10/28/2017 7:00	272	148	124	clear-night	48	0	
10/28/2017 8:00	371	192	179	clear-day	49	0	
10/28/2017 9:00	951	575	376	clear-day	53	0	
10/28/2017 10:00	2962	2267	695	clear-day	59	0	
10/28/2017 11:00	4330	2150	2180	clear-day	64	0.0001	
10/28/2017 12:00	3486	1925	1561	clear-day	66	0.0017	
10/28/2017 13:00	4055	1560	2495	clear-day	67	0.0028	
10/28/2017 14:00	3816	1865	1951	clear-day	68	0.0002	
10/28/2017 15:00	3852	1927	1925	clear-day	68	0.0013	
10/28/2017 16:00	3750	1758	1992	clear-day	66	0	
10/28/2017 17:00	3451	1587	1864	clear-day	65	0.0021	
10/28/2017 18:00	1534	589	945	clear-night	64	0	
10/28/2017 19:00	645	278	367	clear-night	63	0	
10/28/2017 20:00	518	236	282	partly-cloudy-night	63	0	
10/28/2017 21:00	393	187	206	partly-cloudy-night	62	0	
10/28/2017 22:00	254	124	130	partly-cloudy-night	61	0	
10/28/2017 23:00	152	78	74	partly-cloudy-night	62	0	
10/29/2017 0:00	92	57	35	partly-cloudy-night	62	0	
10/29/2017 1:00	56	28	28	partly-cloudy-night	62	0	
10/29/2017 2:00	25	11	14	partly-cloudy-night	63	0	
10/29/2017 3:00	2	1	1	partly-cloudy-night	63	0.0008	
10/29/2017 4:00	5	5	0	partly-cloudy-night	62	0.0039	
10/29/2017 5:00	1	0	1	partly-cloudy-night	60	0.0061	
10/29/2017 6:00	6	4	2	partly-cloudy-night	60	0.011	
10/29/2017 7:00	75	52	23	partly-cloudy-night	61	0.0134	
10/29/2017 8:00	162	67	95	partly-cloudy-day	61	0.0094	
10/29/2017 9:00	283	148	135	partly-cloudy-day	61	0.0066	
10/29/2017 10:00	598	340	258	rain	61	0.0293	
10/29/2017 11:00	640	302	338	partly-cloudy-day	61	0.0163	
10/29/2017 12:00	520	240	280	rain	62	0.0249	
10/29/2017 13:00	292	126	166	rain	62	0.0628	
10/29/2017 14:00	186	67	119	rain	63	0.1802	
10/29/2017 15:00	82	37	45	rain	64	0.2382	
10/29/2017 16:00	110	70	40	rain	64	0.2926	
10/29/2017 17:00	76	39	37	rain	64	0.3305	
10/29/2017 18:00	37	24	13	rain	64	0.1515	
10/29/2017 19:00	16	8	8	rain	64	0.1252	
10/29/2017 20:00	9	5	4	rain	64	0.1249	
10/29/2017 21:00	2	1	1	rain	63	0.1711	
10/29/2017 22:00	2	1	1	rain	63	0.2921	
10/29/2017 23:00	4	3	1	rain	65	0.2357	
10/30/2017 0:00	11	8	3	rain	61	0.0734	
10/30/2017 1:00	3	2	1	clear-night	59	0.0157	
10/30/2017 2:00	10	2	8	partly-cloudy-night	58	0.0013	
10/30/2017 3:00	6	3	3	partly-cloudy-night	57	0.0004	
10/30/2017 4:00	0	0	0	partly-cloudy-night	56	0.0023	
10/30/2017 5:00	5	4	1	rain	54	0.0342	
10/30/2017 6:00	18	10	8	rain	51	0.0396	
10/30/2017 7:00	47	21	26	rain	48	0.0296	
10/30/2017 8:00	126	47	79	rain	46	0.0364	
10/30/2017 9:00	324	187	137	partly-cloudy-day	47	0.0233	
10/30/2017 10:00	911	581	330	partly-cloudy-day	49	0.0042	
10/30/2017 11:00	1730	921	809	partly-cloudy-day	51	0.0005	
10/30/2017 12:00	1940	955	985	partly-cloudy-day	53	0.0005	
10/30/2017 13:00	1914	960	954	partly-cloudy-day	55	0.0009	
10/30/2017 14:00	2234	1207	1027	partly-cloudy-day	55	0.0001	
10/30/2017 15:00	2274	1222	1052	partly-cloudy-day	55	0.0002	
10/30/2017 16:00	2068	1064	1004	partly-cloudy-day	55	0.0002	
10/30/2017 17:00	2066	1112	954	clear-day	55	0.0007	
10/30/2017 18:00	1084	491	593	clear-night	53	0.0001	
10/30/2017 19:00	409	178	231	clear-night	52	0.0009	
10/30/2017 20:00	279	130	149	clear-night	51	0.0004	
10/30/2017 21:00	166	75	91	clear-night	51	0	
10/30/2017 22:00	102	51	51	clear-night	51	0	
10/30/2017 23:00	47	22	25	clear-night	50	0.0001	
10/31/2017 0:00	25	7	18	clear-night	51	0	Halloween
10/31/2017 1:00	3	2	1	clear-night	51	0	Halloween
10/31/2017 2:00	6	5	1	clear-night	50	0	Halloween
10/31/2017 3:00	3	3	0	clear-night	49	0	Halloween
10/31/2017 4:00	2	1	1	clear-night	49	0	Halloween
10/31/2017 5:00	24	14	10	clear-night	49	0	Halloween
10/31/2017 6:00	76	42	34	clear-night	48	0	Halloween
10/31/2017 7:00	247	116	131	clear-night	48	0	Halloween
10/31/2017 8:00	350	131	219	clear-day	47	0.0001	Halloween
10/31/2017 9:00	796	411	385	clear-day	49	0	Halloween
10/31/2017 10:00	1667	945	722	clear-day	51	0	Halloween
10/31/2017 11:00	2304	1135	1169	partly-cloudy-day	52	0	Halloween
10/31/2017 12:00	2464	1184	1280	clear-day	54	0	Halloween
10/31/2017 13:00	2465	1197	1268	clear-day	55	0	Halloween
10/31/2017 14:00	2398	1137	1261	clear-day	56	0	Halloween
10/31/2017 15:00	2094	1023	1071	clear-day	56	0	Halloween
10/31/2017 16:00	2079	954	1125	clear-day	56	0.0001	Halloween
10/31/2017 17:00	1731	868	863	clear-day	55	0	Halloween
10/31/2017 18:00	818	356	462	clear-night	54	0	Halloween
10/31/2017 19:00	275	141	134	clear-night	53	0	Halloween
10/31/2017 20:00	179	70	109	clear-night	52	0	Halloween
10/31/2017 21:00	105	53	52	clear-night	50	0	Halloween
10/31/2017 22:00	60	36	24	clear-night	49	0	Halloween
10/31/2017 23:00	50	33	17	clear-night	48	0	Halloween
11/1/2017 0:00	16	6	10	clear-night	46	0.0001	
11/1/2017 1:00	12	6	6	clear-night	45	0	
11/1/2017 2:00	3	2	1	clear-night	45	0	
11/1/2017 3:00	0	0	0	clear-night	44	0	
11/1/2017 4:00	3	1	2	clear-night	44	0	
11/1/2017 5:00	15	10	5	clear-night	44	0	
11/1/2017 6:00	60	36	24	clear-night	44	0	
11/1/2017 7:00	210	111	99	clear-night	45	0	
11/1/2017 8:00	365	122	243	cloudy	46	0	
11/1/2017 9:00	522	254	268	cloudy	48	0	
11/1/2017 10:00	1069	657	412	cloudy	49	0	
11/1/2017 11:00	1484	861	623	partly-cloudy-day	51	0	
11/1/2017 12:00	1499	720	779	cloudy	53	0	
11/1/2017 13:00	1621	744	877	partly-cloudy-day	54	0	
11/1/2017 14:00	1566	767	799	partly-cloudy-day	55	0	
11/1/2017 15:00	1870	931	939	partly-cloudy-day	55	0	
11/1/2017 16:00	1814	894	920	partly-cloudy-day	56	0	
11/1/2017 17:00	1474	780	694	partly-cloudy-day	56	0	
11/1/2017 18:00	834	442	392	partly-cloudy-night	56	0	
11/1/2017 19:00	413	168	245	partly-cloudy-night	56	0	
11/1/2017 20:00	234	123	111	partly-cloudy-night	55	0	
11/1/2017 21:00	160	87	73	clear-night	56	0	
11/1/2017 22:00	108	67	41	partly-cloudy-night	57	0	
11/1/2017 23:00	57	30	27	cloudy	58	0	
11/2/2017 0:00	33	11	22	partly-cloudy-night	58	0	
11/2/2017 1:00	10	4	6	partly-cloudy-night	58	0	
11/2/2017 2:00	6	2	4	cloudy	59	0	
11/2/2017 3:00	2	2	0	cloudy	59	0	
11/2/2017 4:00	6	3	3	partly-cloudy-night	60	0	
11/2/2017 5:00	19	10	9	partly-cloudy-night	60	0	
11/2/2017 6:00	62	38	24	partly-cloudy-night	60	0	
11/2/2017 7:00	297	180	117	clear-night	60	0	
11/2/2017 8:00	477	191	286	partly-cloudy-day	60	0	
11/2/2017 9:00	579	325	254	partly-cloudy-day	60	0	
11/2/2017 10:00	1447	921	526	partly-cloudy-day	61	0	
11/2/2017 11:00	1960	981	979	partly-cloudy-day	63	0	
11/2/2017 12:00	1972	955	1017	clear-day	67	0	
11/2/2017 13:00	2254	1090	1164	clear-day	69	0	
11/2/2017 14:00	2073	991	1082	partly-cloudy-day	70	0	
11/2/2017 15:00	1957	965	992	clear-day	70	0	
11/2/2017 16:00	2329	1199	1130	clear-day	70	0.0001	
11/2/2017 17:00	2334	1338	996	clear-day	69	0.0036	
11/2/2017 18:00	1254	552	702	clear-night	67	0	
11/2/2017 19:00	488	220	268	clear-night	66	0	
11/2/2017 20:00	316	141	175	partly-cloudy-night	66	0	
11/2/2017 21:00	240	139	101	clear-night	65	0	
11/2/2017 22:00	168	82	86	clear-night	64	0	
11/2/2017 23:00	106	60	46	partly-cloudy-night	64	0	
11/3/2017 0:00	35	12	23	clear-night	62	0	
11/3/2017 1:00	18	10	8	clear-night	61	0	
11/3/2017 2:00	13	5	8	partly-cloudy-night	61	0	
11/3/2017 3:00	1	1	0	clear-night	61	0	
11/3/2017 4:00	5	2	3	clear-night	61	0	
11/3/2017 5:00	21	17	4	partly-cloudy-night	61	0	
11/3/2017 6:00	84	47	37	clear-night	60	0	
11/3/2017 7:00	285	146	139	clear-night	60	0	
11/3/2017 8:00	405	168	237	partly-cloudy-day	60	0.0025	
11/3/2017 9:00	666	404	262	clear-day	62	0	
11/3/2017 10:00	1165	684	481	clear-day	64	0	
11/3/2017 11:00	2004	1060	944	clear-day	67	0	
11/3/2017 12:00	2268	1100	1168	clear-day	68	0	
11/3/2017 13:00	2287	1137	1150	clear-day	70	0	
11/3/2017 14:00	2369	1181	1188	partly-cloudy-day	71	0	
11/3/2017 15:00	2384	1245	1139	clear-day	70	0	
11/3/2017 16:00	2454	1263	1191	clear-day	70	0	
11/3/2017 17:00	2281	1232	1049	partly-cloudy-day	72	0	
11/3/2017 18:00	878	372	506	partly-cloudy-night	70	0	
11/3/2017 19:00	488	206	282	partly-cloudy-night	66	0	
11/3/2017 20:00	308	153	155	partly-cloudy-night	61	0	
11/3/2017 21:00	193	99	94	wind	58	0	
11/3/2017 22:00	114	60	54	clear-night	55	0	
11/3/2017 23:00	87	46	41	clear-night	54	0	
11/4/2017 0:00	46	25	21	clear-night	52	0	
11/4/2017 1:00	19	8	11	clear-night	51	0	
11/4/2017 2:00	17	6	11	clear-night	50	0	
11/4/2017 3:00	4	4	0	clear-night	49	0	
11/4/2017 4:00	7	5	2	clear-night	48	0	
11/4/2017 5:00	10	9	1	clear-night	48	0	
11/4/2017 6:00	42	28	14	clear-night	47	0	
11/4/2017 7:00	310	149	161	clear-night	48	0	
11/4/2017 8:00	358	191	167	partly-cloudy-day	47	0	
11/4/2017 9:00	734	453	281	clear-day	49	0	
11/4/2017 10:00	1349	735	614	clear-day	50	0.0001	
11/4/2017 11:00	2295	1235	1060	clear-day	52	0	
11/4/2017 12:00	2792	1508	1284	clear-day	52	0	
11/4/2017 13:00	3130	1525	1605	clear-day	53	0	
11/4/2017 14:00	2991	1529	1462	partly-cloudy-day	54	0	
11/4/2017 15:00	3297	1496	1801	clear-day	55	0	
11/4/2017 16:00	3235	1540	1695	clear-day	56	0	
11/4/2017 17:00	2801	1364	1437	clear-day	54	0	
11/4/2017 18:00	1187	488	699	clear-night	53	0	
11/4/2017 19:00	502	211	291	clear-night	53	0	
11/4/2017 20:00	359	172	187	partly-cloudy-night	52	0	
11/4/2017 21:00	251	123	128	clear-night	52	0	
11/4/2017 22:00	210	98	112	clear-night	52	0	
11/4/2017 23:00	112	61	51	cloudy	53	0	
11/5/2017 0:00	91	49	42	partly-cloudy-night	53	0	Daylight Saving Time ends
11/5/2017 1:00	29	19	10	partly-cloudy-night	52	0.0077	Daylight Saving Time ends
11/5/2017 2:00	5	4	1	partly-cloudy-night	52	0.0036	Daylight Saving Time ends
11/5/2017 3:00	6	6	0	partly-cloudy-night	53	0.0032	Daylight Saving Time ends
11/5/2017 4:00	9	5	4	partly-cloudy-night	53	0.0008	Daylight Saving Time ends
11/5/2017 5:00	15	12	3	partly-cloudy-night	53	0.0002	Daylight Saving Time ends
11/5/2017 6:00	148	125	23	partly-cloudy-night	53	0.0014	Daylight Saving Time ends
11/5/2017 7:00	173	104	69	cloudy	53	0	Daylight Saving Time ends
11/5/2017 8:00	302	162	140	partly-cloudy-day	55	0	Daylight Saving Time ends
11/5/2017 9:00	700	468	232	partly-cloudy-day	55	0	Daylight Saving Time ends
11/5/2017 10:00	970	607	363	cloudy	56	0	Daylight Saving Time ends
11/5/2017 11:00	1203	670	533	partly-cloudy-day	57	0	Daylight Saving Time ends
11/5/2017 12:00	1242	549	693	cloudy	57	0	Daylight Saving Time ends
11/5/2017 13:00	1034	500	534	cloudy	57	0.0001	Daylight Saving Time ends
11/5/2017 14:00	1087	584	503	cloudy	58	0.007	Daylight Saving Time ends
11/5/2017 15:00	861	417	444	cloudy	58	0.0102	Daylight Saving Time ends
11/5/2017 16:00	1022	559	463	cloudy	59	0.0062	Daylight Saving Time ends
11/5/2017 17:00	476	248	228	partly-cloudy-night	58	0.0058	Daylight Saving Time ends
11/5/2017 18:00	297	158	139	cloudy	60	0.0002	Daylight Saving Time ends
11/5/2017 19:00	213	116	97	partly-cloudy-night	59	0	Daylight Saving Time ends
11/5/2017 20:00	164	86	78	partly-cloudy-night	59	0	Daylight Saving Time ends
11/5/2017 21:00	111	57	54	partly-cloudy-night	60	0	Daylight Saving Time ends
11/5/2017 22:00	73	34	39	cloudy	59	0	Daylight Saving Time ends
11/5/2017 23:00	41	21	20	cloudy	59	0	Daylight Saving Time ends
11/6/2017 0:00	33	17	16	partly-cloudy-night	59	0	
11/6/2017 1:00	12	8	4	partly-cloudy-night	59	0	
11/6/2017 2:00	1	1	0	partly-cloudy-night	59	0	
11/6/2017 3:00	6	3	3	partly-cloudy-night	59	0.0001	
11/6/2017 4:00	5	4	1	partly-cloudy-night	60	0.0003	
11/6/2017 5:00	19	10	9	partly-cloudy-night	60	0.0001	
11/6/2017 6:00	92	55	37	partly-cloudy-night	61	0.0001	
11/6/2017 7:00	223	108	115	cloudy	61	0.0002	
11/6/2017 8:00	341	137	204	cloudy	61	0.0002	
11/6/2017 9:00	503	261	242	cloudy	62	0.0001	
11/6/2017 10:00	887	477	410	partly-cloudy-day	62	0.0005	
11/6/2017 11:00	1428	771	657	partly-cloudy-day	63	0.0003	
11/6/2017 12:00	1506	705	801	partly-cloudy-day	63	0.0003	
11/6/2017 13:00	1424	659	765	partly-cloudy-day	64	0.0003	
11/6/2017 14:00	1587	714	873	partly-cloudy-day	65	0.0005	
11/6/2017 15:00	1345	713	632	rain	64	0.0521	
11/6/2017 16:00	1410	730	680	partly-cloudy-day	64	0.0008	
11/6/2017 17:00	713	371	342	clear-night	63	0.0003	
